DateTime,Lat,Lon,Elev,Speed
2017-07-13T21:47:50.000Z,35.700355,-78.675658333,131.7,0.015
2017-07-13T21:47:51.000Z,35.700355,-78.675658333,131.7,0.005
2017-07-13T21:47:52.000Z,35.700355,-78.675658333,131.7,0.01
2017-07-13T21:47:53.000Z,35.700355,-78.675658333,131.7,0.005
2017-07-13T21:47:54.000Z,35.700355,-78.675658333,131.7,0.01
2017-07-13T21:47:55.000Z,35.700355,-78.675658333,131.7,0.005
2017-07-13T21:47:56.000Z,35.700355,-78.675658333,131.7,0.015
2017-07-13T21:47:57.000Z,35.700355,-78.675658333,131.7,0.005
2017-07-13T21:47:58.000Z,35.700355,-78.675658333,131.7,0.0
2017-07-13T21:47:59.000Z,35.700355,-78.675658333,131.7,0.005
2017-07-13T21:48:00.000Z,35.700355,-78.675658333,131.7,0.015
2017-07-13T21:48:01.000Z,35.700355,-78.675658333,131.7,0.015
2017-07-13T21:48:02.000Z,35.700355,-78.675658333,131.7,0.005
2017-07-13T21:48:03.000Z,35.700355,-78.675658333,131.7,0.005
2017-07-13T21:48:04.000Z,35.700355,-78.675658333,131.6,0.0
2017-07-13T21:48:05.000Z,35.700355,-78.675658333,131.6,0.01
2017-07-13T21:48:06.000Z,35.700355,-78.675658333,131.6,0.021
2017-07-13T21:48:07.000Z,35.700355,-78.675658333,131.6,0.015
2017-07-13T21:48:08.000Z,35.700355,-78.675658333,131.6,0.01
2017-07-13T21:48:09.000Z,35.700355,-78.675656667,131.6,0.041
2017-07-13T21:48:10.000Z,35.700356667,-78.675656667,131.6,0.108
2017-07-13T21:48:11.000Z,35.700356667,-78.675656667,131.6,0.046
2017-07-13T21:48:12.000Z,35.700356667,-78.675656667,131.6,0.0
2017-07-13T21:48:13.000Z,35.700356667,-78.675656667,131.6,0.005
2017-07-13T21:48:14.000Z,35.700356667,-78.675656667,131.6,0.134
2017-07-13T21:48:15.000Z,35.700356667,-78.675658333,131.6,0.17
2017-07-13T21:48:16.000Z,35.700356667,-78.675658333,131.6,0.278
2017-07-13T21:48:17.000Z,35.700356667,-78.675661667,131.6,0.463
2017-07-13T21:48:18.000Z,35.700358333,-78.675673333,131.4,1.214
2017-07-13T21:48:19.000Z,35.700363333,-78.675686667,131.3,1.183
2017-07-13T21:48:20.000Z,35.70037,-78.675693333,131.3,0.453
2017-07-13T21:48:21.000Z,35.700373333,-78.675691667,131.2,0.237
2017-07-13T21:48:22.000Z,35.70038,-78.675691667,131.1,0.329
2017-07-13T21:48:23.000Z,35.700383333,-78.675691667,131.2,0.278
2017-07-13T21:48:24.000Z,35.700388333,-78.67569,131.2,0.268
2017-07-13T21:48:25.000Z,35.700391667,-78.67569,131.2,0.283
2017-07-13T21:48:26.000Z,35.700396667,-78.67569,131.1,0.283
2017-07-13T21:48:27.000Z,35.700398333,-78.67569,131.1,0.098
2017-07-13T21:48:28.000Z,35.700398333,-78.67569,131.1,0.087
2017-07-13T21:48:29.000Z,35.700398333,-78.67569,131.1,0.098
2017-07-13T21:48:30.000Z,35.700396667,-78.67569,131.1,0.046
2017-07-13T21:48:31.000Z,35.700396667,-78.67569,131.2,0.165
2017-07-13T21:48:32.000Z,35.700395,-78.675688333,131.1,0.18
2017-07-13T21:48:33.000Z,35.700395,-78.675688333,131.1,0.129
2017-07-13T21:48:34.000Z,35.700393333,-78.675686667,131.1,0.437
2017-07-13T21:48:35.000Z,35.700395,-78.67569,131.2,0.257
2017-07-13T21:48:36.000Z,35.700395,-78.675693333,131.2,0.231
2017-07-13T21:48:37.000Z,35.700396667,-78.675693333,131.2,0.118
2017-07-13T21:48:38.000Z,35.700398333,-78.675691667,131.3,0.149
2017-07-13T21:48:39.000Z,35.700398333,-78.67569,131.3,0.221
2017-07-13T21:48:40.000Z,35.700398333,-78.675688333,131.3,0.154
2017-07-13T21:48:41.000Z,35.700396667,-78.675686667,131.3,0.18
2017-07-13T21:48:42.000Z,35.700395,-78.675686667,131.3,0.144
2017-07-13T21:48:43.000Z,35.700395,-78.675686667,131.3,0.309
2017-07-13T21:48:44.000Z,35.700396667,-78.675688333,131.2,0.123
2017-07-13T21:48:45.000Z,35.700395,-78.67569,131.2,0.201
2017-07-13T21:48:46.000Z,35.700395,-78.675691667,131.1,0.201
2017-07-13T21:48:47.000Z,35.700395,-78.675691667,131.2,0.165
2017-07-13T21:48:48.000Z,35.700393333,-78.675691667,131.2,0.17
2017-07-13T21:48:49.000Z,35.700391667,-78.675691667,131.2,0.113
2017-07-13T21:48:50.000Z,35.700391667,-78.675691667,131.2,0.113
2017-07-13T21:48:51.000Z,35.700391667,-78.675693333,131.2,0.072
2017-07-13T21:48:52.000Z,35.70039,-78.675693333,131.2,0.031
2017-07-13T21:48:53.000Z,35.70039,-78.675693333,131.2,0.051
2017-07-13T21:48:54.000Z,35.700391667,-78.675693333,131.2,0.154
2017-07-13T21:48:55.000Z,35.700391667,-78.675691667,131.2,0.149
2017-07-13T21:48:56.000Z,35.700393333,-78.675691667,131.2,0.072
2017-07-13T21:48:57.000Z,35.700393333,-78.67569,131.2,0.026
2017-07-13T21:48:58.000Z,35.700391667,-78.67569,131.2,0.077
2017-07-13T21:48:59.000Z,35.700391667,-78.675691667,131.2,0.005
2017-07-13T21:49:00.000Z,35.700391667,-78.675691667,131.2,0.015
2017-07-13T21:49:01.000Z,35.700391667,-78.675691667,131.2,0.036
2017-07-13T21:49:02.000Z,35.700391667,-78.675691667,131.2,0.01
2017-07-13T21:49:03.000Z,35.700391667,-78.675691667,131.2,0.026
2017-07-13T21:49:04.000Z,35.700391667,-78.675691667,131.2,0.01
2017-07-13T21:49:05.000Z,35.700391667,-78.675691667,131.2,0.015
2017-07-13T21:49:06.000Z,35.700391667,-78.675691667,131.2,0.01
2017-07-13T21:49:07.000Z,35.700391667,-78.675691667,131.2,0.015
2017-07-13T21:49:08.000Z,35.700391667,-78.675691667,131.2,0.021
2017-07-13T21:49:09.000Z,35.700391667,-78.675691667,131.2,0.005
2017-07-13T21:49:10.000Z,35.700391667,-78.675691667,131.2,0.005
2017-07-13T21:49:11.000Z,35.700391667,-78.675691667,131.2,0.021
2017-07-13T21:49:12.000Z,35.700391667,-78.675691667,131.2,0.021
2017-07-13T21:49:13.000Z,35.700391667,-78.675691667,131.2,0.021
2017-07-13T21:49:14.000Z,35.700391667,-78.675691667,131.2,0.021
