DateTime,Lat,Lat2,Lon,Elev,Speed
2017-07-13T22:50:31.000Z,35.70035333,-35.70035333,-78.675575,126.5,0.005
2017-07-13T22:50:32.000Z,35.700345,-35.700345,-78.67557833,128.1,0.01
2017-07-13T22:50:33.000Z,35.70034,-35.70034,-78.67558,129.1,0
2017-07-13T22:50:34.000Z,35.70033833,-35.70033833,-78.67558167,129.4,0
2017-07-13T22:50:35.000Z,35.70033667,-35.70033667,-78.67558167,129.6,0.005
2017-07-13T22:50:36.000Z,35.70033167,-35.70033167,-78.67558333,130.8,0.015
2017-07-13T22:50:37.000Z,35.70032667,-35.70032667,-78.675585,131.7,0.01
2017-07-13T22:50:38.000Z,35.70032667,-35.70032667,-78.675585,131.4,0.005
2017-07-13T22:50:39.000Z,35.70032667,-35.70032667,-78.67558333,131.6,0.005
2017-07-13T22:50:40.000Z,35.700325,-35.700325,-78.675585,132,0.005
2017-07-13T22:50:41.000Z,35.70032167,-35.70032167,-78.675585,132.5,0.005
2017-07-13T22:50:42.000Z,35.70031833,-35.70031833,-78.67558667,132.9,0.005
2017-07-13T22:50:43.000Z,35.70031667,-35.70031667,-78.67558667,133,0.005
2017-07-13T22:50:44.000Z,35.70031667,-35.70031667,-78.67558667,133,0.005
2017-07-13T22:50:45.000Z,35.70031667,-35.70031667,-78.67558667,133.1,0.005
2017-07-13T22:50:46.000Z,35.70031667,-35.70031667,-78.67558667,133,0
2017-07-13T22:50:47.000Z,35.70031833,-35.70031833,-78.675585,132.6,0.005
2017-07-13T22:50:48.000Z,35.70032,-35.70032,-78.67558333,132.3,0.005
2017-07-13T22:50:49.000Z,35.70032,-35.70032,-78.67558333,132,0
2017-07-13T22:50:50.000Z,35.70032167,-35.70032167,-78.67558167,131.7,0.005
2017-07-13T22:50:51.000Z,35.70032333,-35.70032333,-78.67558167,131.6,0.005
2017-07-13T22:50:52.000Z,35.70032333,-35.70032333,-78.67558,131.5,0.005
2017-07-13T22:50:53.000Z,35.70032333,-35.70032333,-78.67558,131.6,0.005
2017-07-13T22:50:54.000Z,35.70032333,-35.70032333,-78.67558,131.5,0.005
2017-07-13T22:50:55.000Z,35.700325,-35.700325,-78.67557833,131.4,0.015
2017-07-13T22:50:56.000Z,35.70032667,-35.70032667,-78.67558,131.2,0.093
2017-07-13T22:50:57.000Z,35.70032667,-35.70032667,-78.67558,131.2,0.442
